date,index_code,open,close,low,high,volume,money,change
20050616,sh000300,866.66,879.24,861.83,879.49,1104968500.0,6115269193.0,0.014308391225999997
20050617,sh000300,883.61,880.35,876.04,888.08,1496300900.0,8285455982.0,0.00126018354551
20050620,sh000300,881.62,906.26,872.56,906.48,1899208200.0,10290889580.0,0.0294316432762
20050621,sh000300,906.31,896.17,894.39,906.31,1277478400.0,6890936652.0,-0.0111326282338
20050622,sh000300,894.77,900.65,891.93,901.24,1047813400.0,5882401451.0,0.0049990738323
20050623,sh000300,900.06,893.57,892.83,904.9,950930800.0,5465028353.0,-0.00785436231327
20050624,sh000300,892.06,898.3,888.4,898.67,891873900.0,4732186046.0,0.00529224281871
20050627,sh000300,904.21,916.04,904.21,920.65,1654540200.0,8903493734.0,0.0197506181113
20050628,sh000300,913.48,903.72,901.21,913.48,1040221900.0,5536098456.0,-0.0134567918755
20050629,sh000300,906.75,898.9,898.08,907.57,1080674600.0,5751998008.0,-0.0053313209017
20050630,sh000300,897.1,878.69,876.88,897.1,1085547200.0,5597946269.0,-0.0224853097904
20050701,sh000300,875.94,859.49,858.37,875.94,1009459700.0,5086726820.0,-0.021841704545200003
20050704,sh000300,855.32,855.93,842.81,856.1,884027700.0,4026099534.0,-0.00414429885491
20050705,sh000300,853.68,849.68,845.36,856.74,799268800.0,4529674417.0,-0.00730548688447
20050706,sh000300,850.25,842.56,838.61,854.45,689831400.0,3627265630.0,-0.00838316587794
20050707,sh000300,841.75,844.73,839.28,848.02,596246500.0,2901826588.0,0.00257905705971
20050708,sh000300,842.62,829.49,827.23,842.62,722100000.0,3447787083.0,-0.0180412889814
20050711,sh000300,837.86,824.1,822.52,850.66,843900600.0,4092653674.0,-0.006500387588020001
20050712,sh000300,821.91,851.82,818.86,854.29,1498987100.0,7519245269.0,0.0336356035758
20050713,sh000300,850.47,846.23,841.86,851.95,939884200.0,4674024437.0,-0.0065565802943400005
20050714,sh000300,844.94,849.59,843.18,856.1,936196800.0,4742557429.0,0.0039693653387800005
20050715,sh000300,849.87,841.0,837.78,854.6,888956300.0,4203939701.0,-0.010109582269100002
20050718,sh000300,839.22,833.0,829.68,840.01,850000600.0,3767754660.0,-0.0095196081812
20050719,sh000300,831.5,835.61,829.28,840.14,789181800.0,3622924794.0,0.00313687357067
20050720,sh000300,835.3,842.64,832.14,844.71,852647300.0,3953440082.0,0.008416625977729998
20050721,sh000300,842.75,843.99,835.76,843.99,836610100.0,4118496717.0,0.00159735878031
20050722,sh000300,847.54,859.69,842.99,867.16,2163097600.0,10210014000.0,0.0186057368182
20050725,sh000300,858.33,856.86,854.28,860.95,1181608000.0,5762385031.0,-0.00329188428387
20050726,sh000300,856.19,876.48,856.19,880.03,2182677600.0,10513580671.0,0.0228975561935
20050727,sh000300,876.94,894.01,876.04,894.03,2040953700.0,9688109273.0,0.0200027382256
20050728,sh000300,893.88,890.89,888.5,901.0,2062252700.0,10326374188.0,-0.00349771591433
20050729,sh000300,889.41,888.16,883.38,892.29,1339740600.0,6409062024.0,-0.0030542662633200003
20050801,sh000300,887.72,891.61,885.85,897.29,1180830900.0,5451576867.0,0.00387653631537
20050802,sh000300,892.13,903.6,888.4,903.65,1429254700.0,6441958706.0,0.0134487504024
20050803,sh000300,905.18,909.57,903.76,919.28,2578629800.0,11911777040.0,0.006609133707689999
20050804,sh000300,907.42,904.15,901.63,909.83,1451925600.0,6682690057.0,-0.00595885968095
20050805,sh000300,904.04,923.8,903.94,923.81,1912376500.0,9585685726.0,0.021736437538
20050808,sh000300,926.57,927.47,923.57,933.15,2160894400.0,11135756693.0,0.00397054350332
20050809,sh000300,926.97,933.09,919.11,933.39,1953290700.0,9704541246.0,0.0060573322508200005
20050810,sh000300,933.26,940.37,926.28,940.37,2151576300.0,10214864206.0,0.0078031141723900015
20050811,sh000300,940.79,953.99,939.39,953.99,2707366600.0,14042061872.0,0.0144857875092
20050812,sh000300,954.72,938.32,933.99,959.27,2916814400.0,14457553256.0,-0.016432003622700003
20050815,sh000300,937.71,954.5,936.11,954.5,2043081300.0,10503460782.0,0.0172500522212
20050816,sh000300,955.27,945.06,939.92,959.34,2386181800.0,12606079730.0,-0.00989416470578
20050817,sh000300,943.41,953.01,930.33,953.34,2145776900.0,10910460911.0,0.00841641465392
20050818,sh000300,954.16,920.67,919.12,956.84,3185532700.0,15916423709.0,-0.033935564295099994
20050819,sh000300,918.09,923.04,910.08,927.32,2224267900.0,10881501177.0,0.00257095096946
20050822,sh000300,923.11,931.67,919.22,933.35,1603101000.0,7745835021.0,0.00935497780156
20050823,sh000300,931.81,923.41,915.03,931.81,1540648800.0,7508824639.0,-0.0088646982364
20050824,sh000300,923.56,930.65,923.56,935.23,1595974700.0,7736512283.0,0.0078372214413
20050825,sh000300,930.98,930.12,920.61,933.2,1629205700.0,7604864624.0,-0.000572717377406
20050826,sh000300,930.25,928.26,921.84,930.33,1542980400.0,7186198527.0,-0.00199974626875
20050829,sh000300,928.34,917.37,913.77,928.34,1546226100.0,7137708170.0,-0.0117284203314
20050830,sh000300,916.09,914.88,912.84,920.21,1243817000.0,5858436210.0,-0.0027153681553000004
20050831,sh000300,915.12,927.92,911.51,928.21,1462363000.0,7034282250.0,0.0142488632389
20050901,sh000300,928.52,944.56,926.06,944.95,2230638400.0,10558677965.0,0.0179358907487
20050902,sh000300,945.98,947.87,941.31,947.92,1861443800.0,8864773608.0,0.00350639822393
20050905,sh000300,949.08,952.72,944.63,952.99,1784331800.0,8242226133.0,0.005112510035649999
20050906,sh000300,953.41,936.61,934.97,956.3,2122225500.0,10583985179.0,-0.0169063845822
20050907,sh000300,934.99,952.76,932.65,952.9,1960846600.0,9956808193.0,0.0172409006951
20050908,sh000300,954.27,955.28,947.71,958.87,2242439300.0,11753260243.0,0.0026491512010399995
20050909,sh000300,955.11,949.07,946.02,959.9,1621931000.0,7924193974.0,-0.0065080259023
20050912,sh000300,949.78,949.51,945.4,952.55,1167261300.0,5610130326.0,0.000464667857312
20050913,sh000300,949.58,963.77,948.13,963.92,1657943100.0,7999031246.0,0.015026761284299996
20050914,sh000300,964.97,970.19,961.64,970.26,1995829100.0,9942627972.0,0.00666027512674
20050915,sh000300,970.58,969.6,965.66,970.96,1637767900.0,8098160518.0,-0.000613280038095
20050916,sh000300,969.62,967.5,964.29,970.37,1397857100.0,6989327513.0,-0.00216894011745
20050919,sh000300,967.44,971.14,964.26,971.99,1473742100.0,7427481654.0,0.003763326942260001
20050920,sh000300,971.38,961.92,957.12,971.65,1863660400.0,9189438331.0,-0.00949094668512
20050921,sh000300,961.37,944.41,943.82,961.37,1854189500.0,8760459022.0,-0.0182042354918
20050922,sh000300,942.73,923.27,914.23,942.73,1811552500.0,8625589892.0,-0.0223780399997
20050923,sh000300,921.51,916.15,914.81,927.42,1154764400.0,5549882042.0,-0.0077116868881800015
20050926,sh000300,915.84,918.49,913.61,919.65,883624100.0,4398425669.0,0.00254433206644
20050927,sh000300,918.87,904.21,903.39,921.13,1108605600.0,5576097392.0,-0.0155375428015
20050928,sh000300,903.33,903.72,901.38,910.33,885031000.0,4331475905.0,-0.000547436779346
20050929,sh000300,904.28,915.98,904.28,915.98,1193897800.0,5798238295.0,0.013561737664000002
20050930,sh000300,916.59,917.39,913.45,918.66,900143300.0,4529466676.0,0.00154698545266
20051010,sh000300,917.21,907.32,906.88,917.21,715845100.0,3665624376.0,-0.0109778589741
20051011,sh000300,906.63,919.72,904.05,919.8,775829500.0,4032539378.0,0.0136655053724
20051012,sh000300,920.45,923.49,917.38,926.09,1220885200.0,6653231000.0,0.00409363719393
20051013,sh000300,923.43,916.5,916.28,926.01,1082890400.0,6021814326.0,-0.00756482238477
20051014,sh000300,916.34,904.83,902.81,917.89,1012394000.0,5568049025.0,-0.0127343292246
20051017,sh000300,903.27,897.62,892.36,903.27,1055250600.0,5516482064.0,-0.00796283934626
20051018,sh000300,897.37,902.37,895.62,903.0,1136631700.0,5849997730.0,0.00528395551362
20051019,sh000300,902.04,898.74,897.05,907.88,1103304800.0,5474099406.0,-0.0040138923674
20051020,sh000300,898.89,899.92,889.57,900.13,1260872500.0,6082545635.0,0.0013029294215
20051021,sh000300,899.65,904.41,897.99,907.79,1136458800.0,5645096184.0,0.00499936105077
20051024,sh000300,905.13,906.65,900.23,908.45,921898200.0,4674775354.0,0.00247453046945
20051025,sh000300,905.97,894.27,893.61,905.97,1121340100.0,5687104900.0,-0.013654632648499998
20051026,sh000300,892.62,875.82,873.9,892.62,1216712300.0,5911800808.0,-0.020633543262
20051027,sh000300,873.47,875.85,869.72,879.67,1190858800.0,5881848405.0,3.3111826631e-05
20051028,sh000300,875.86,867.73,859.69,880.21,1197337600.0,5565266453.0,-0.009271004476799998
20051031,sh000300,866.62,876.28,866.15,878.41,1044365100.0,4954801462.0,0.00985676403578
20051101,sh000300,875.96,872.87,862.69,875.96,1008274500.0,4762514458.0,-0.00389942963567
20051102,sh000300,873.39,882.48,873.39,884.94,1310497300.0,6115386842.0,0.011013157819399998
20051103,sh000300,882.19,874.58,872.11,885.68,1217918200.0,5843191842.0,-0.008955464045559998
20051104,sh000300,873.35,878.36,869.68,878.36,956731000.0,4570236086.0,0.0043289597804700005
20051107,sh000300,877.62,877.28,870.08,877.62,771325900.0,3758294613.0,-0.00123297824015
20051108,sh000300,876.43,881.52,870.96,881.9,1012876100.0,4617261094.0,0.00483997091002
20051109,sh000300,881.51,879.25,878.68,884.94,1177440500.0,5544780425.0,-0.00257735467214
20051110,sh000300,878.63,862.97,862.09,878.63,1085377100.0,5071603818.0,-0.0185202876991
20051111,sh000300,861.22,864.79,857.79,867.33,921972000.0,4221479222.0,0.00211131814853
20051114,sh000300,864.08,862.15,858.34,864.25,627167400.0,2924317719.0,-0.003053920605
20051115,sh000300,862.07,856.64,853.86,867.46,825247800.0,4158739868.0,-0.006395646228199999
20051116,sh000300,855.45,863.12,847.49,863.17,906613800.0,4185382359.0,0.0075691513888599985
20051117,sh000300,863.08,862.66,859.0,865.79,881163700.0,4120494742.0,-0.000534109433346
20051118,sh000300,862.58,882.24,862.4,886.58,1759780300.0,8353934317.0,0.0227007690185
20051121,sh000300,882.79,883.87,880.3,886.11,1025996300.0,4897254555.0,0.00184756772809
20051122,sh000300,883.93,869.62,869.53,883.93,1059723600.0,4500600972.0,-0.016126787732599998
20051123,sh000300,868.01,876.23,866.19,876.82,991692000.0,3944070407.0,0.00760334722067
20051124,sh000300,875.83,881.49,874.88,885.75,1462900800.0,6102429919.0,0.0060075619501300005
20051125,sh000300,881.25,884.11,877.26,884.16,1300354600.0,5127946933.0,0.0029631545571
20051128,sh000300,883.24,880.17,877.64,886.74,973973500.0,4239101597.0,-0.00445422206638
20051129,sh000300,879.25,871.31,870.56,879.25,841499400.0,3597357382.0,-0.010062863070299998
20051130,sh000300,870.45,873.83,866.98,873.93,804073800.0,3676845309.0,0.00288645832138
20051201,sh000300,873.47,873.07,870.7,877.31,706923500.0,3355702993.0,-0.000867450576489
20051202,sh000300,872.93,869.94,866.37,875.83,849202100.0,3937214093.0,-0.00358620816043
20051205,sh000300,869.43,859.61,858.86,869.43,1028689700.0,4606548004.0,-0.0118698387008
20051206,sh000300,858.11,866.08,855.72,867.19,1030351400.0,4737134619.0,0.00752085247961
20051207,sh000300,865.72,873.84,865.02,874.0,984295500.0,4368779146.0,0.00896342695494
20051208,sh000300,874.13,874.06,870.12,877.97,1025917400.0,5018813137.0,0.000249474158826
20051209,sh000300,873.69,887.36,871.26,887.57,1271952600.0,5793086795.0,0.0152187045224
20051212,sh000300,887.06,888.52,884.26,890.69,1069928000.0,5082260512.0,0.00130725141375
20051213,sh000300,888.0,889.1,880.74,889.22,1054723800.0,5148218278.0,0.000656148778078
20051214,sh000300,888.6,898.15,884.37,899.01,1386837600.0,6757243552.0,0.010181070542
20051215,sh000300,898.38,896.43,895.17,904.01,1625978200.0,7498123901.0,-0.00191392780517
20051216,sh000300,895.83,902.56,894.1,902.75,1145210700.0,5418465602.0,0.00683485900803
20051219,sh000300,902.05,902.91,898.79,904.47,993632700.0,4380561278.0,0.000386677465567
20051220,sh000300,902.75,907.32,899.66,907.32,1029465900.0,4665761570.0,0.00488199266815
20051221,sh000300,907.05,903.14,902.11,910.93,1027397600.0,4892864878.0,-0.00460037164478
20051222,sh000300,902.37,908.75,900.66,909.06,894702600.0,4441384591.0,0.006211634025140001
20051223,sh000300,908.96,915.89,908.51,915.89,1190699900.0,5799046691.0,0.00785251014026
20051226,sh000300,916.67,922.38,916.41,925.01,1534265000.0,7501782773.0,0.0070838201094
20051227,sh000300,922.44,919.36,916.01,922.44,1205035900.0,5640640118.0,-0.00327197743225
20051228,sh000300,919.05,920.92,915.12,920.98,1213103200.0,5731256513.0,0.00169574486599
20051229,sh000300,921.14,932.03,921.14,932.03,1725495900.0,8798040548.0,0.0120662077772
20051230,sh000300,933.45,923.45,921.83,934.0,1560025100.0,8517980122.0,-0.00920570238544
20060104,sh000300,926.56,941.43,926.41,941.43,2112689900.0,11442608327.0,0.019467194252900003
20060105,sh000300,943.85,959.13,942.31,959.63,2731174300.0,14693493720.0,0.0188075986693
20060106,sh000300,961.92,970.03,956.04,975.63,3028636800.0,16170989866.0,0.0113623331047
20060109,sh000300,971.09,975.25,966.05,976.27,2432955200.0,12626400277.0,0.0053822966665
20060110,sh000300,975.28,978.15,964.43,978.28,2273530200.0,12344022953.0,0.0029746127415100003
20060111,sh000300,977.64,973.48,963.39,983.39,2652413800.0,13488346780.0,-0.0047814556808
20060112,sh000300,972.39,983.72,968.54,984.08,2189668000.0,11028175836.0,0.010517968067
20060113,sh000300,985.04,978.81,973.69,988.11,2228186100.0,11215633222.0,-0.004988228309800001
20060116,sh000300,977.89,961.44,960.88,977.89,2030521500.0,9896151721.0,-0.0177460566873
20060117,sh000300,959.4,964.29,952.23,965.98,1603727600.0,8076118846.0,0.00296534673547
20060118,sh000300,964.16,983.62,963.08,984.67,2082351800.0,10389841771.0,0.020047910898200003
20060119,sh000300,985.22,991.22,978.28,992.27,2645560900.0,12714862349.0,0.0077265453599
20060120,sh000300,991.57,993.34,987.06,994.5,2614706200.0,12929890431.0,0.0021367564481
20060123,sh000300,993.74,996.16,989.34,997.33,2254601900.0,11459294356.0,0.00284092053073
20060124,sh000300,997.79,999.09,993.39,1006.15,2419799100.0,13914239772.0,0.00294229251869
20060125,sh000300,998.84,1009.6,989.51,1009.65,2180075800.0,11644197379.0,0.010513535777
20060206,sh000300,1013.43,1033.23,1012.81,1033.35,2503877100.0,13466978183.0,0.0234123120413
20060207,sh000300,1034.68,1029.94,1019.94,1038.5,3295478700.0,17669257813.0,-0.00319095190441
20060208,sh000300,1028.45,1033.07,1022.94,1033.4,2698672900.0,13692515175.0,0.00304387549918
20060209,sh000300,1033.19,1019.6,1017.05,1033.19,2383960100.0,12115067169.0,-0.0130416853811
20060210,sh000300,1019.42,1032.34,1018.48,1032.6,2202445300.0,11411753871.0,0.0124931468156
20060213,sh000300,1034.38,1031.61,1021.84,1034.64,2215729800.0,11454695538.0,-0.000700352694905
20060214,sh000300,1032.65,1038.53,1030.46,1038.81,1855622000.0,9730559347.0,0.00670502726795
20060215,sh000300,1040.33,1041.66,1038.74,1048.34,2478462800.0,12747811508.0,0.00301290958094
20060216,sh000300,1041.67,1020.12,1019.21,1041.67,2615989200.0,13407183725.0,-0.0206775723365
20060217,sh000300,1020.06,1020.37,1015.99,1028.57,2102687500.0,10774127956.0,0.000242128139701
20060220,sh000300,1020.74,1021.64,1020.02,1030.05,1881888300.0,10303300141.0,0.00124562902796
20060221,sh000300,1020.98,1038.82,1014.66,1038.94,2367803900.0,13180216400.0,0.0168131796065
20060222,sh000300,1039.65,1037.89,1036.38,1046.45,2538070400.0,13435059019.0,-0.000896212611281
20060223,sh000300,1038.25,1041.37,1029.25,1041.59,1978503700.0,10259755542.0,0.0033606806149
20060224,sh000300,1041.97,1049.44,1041.97,1049.69,1967610400.0,10286380796.0,0.00775034497726
20060227,sh000300,1055.95,1047.85,1045.97,1057.22,2287209900.0,12520438962.0,-0.0015236639592
20060228,sh000300,1046.71,1053.01,1033.66,1053.72,1935326700.0,10427830678.0,0.00492916414164
20060301,sh000300,1051.76,1056.62,1049.64,1057.69,1942573000.0,10518419421.0,0.00342731787922
20060302,sh000300,1055.86,1038.67,1034.68,1056.05,2487786100.0,13748692907.0,-0.0169909872906
20060303,sh000300,1037.99,1041.68,1029.56,1043.42,2120053900.0,11437141697.0,0.00289891071817
20060306,sh000300,1041.75,1038.87,1036.11,1044.42,1787096300.0,9091203924.0,-0.00269181329721
20060307,sh000300,1037.93,1014.97,1013.14,1037.98,1933651600.0,9676508800.0,-0.0230056994455
20060308,sh000300,1012.58,1009.27,999.93,1014.97,1746305500.0,8818082801.0,-0.00561788343138
20060309,sh000300,1006.97,1004.34,1002.2,1010.91,1273509900.0,6640051345.0,-0.004881741375710001
20060310,sh000300,1004.75,1008.9,1004.69,1011.76,1188798300.0,6337829115.0,0.00453330731303
20060313,sh000300,1008.8,1019.86,1008.51,1020.88,1176591100.0,6101943506.0,0.0108702870561
20060314,sh000300,1020.47,1018.27,1012.11,1021.65,1134803000.0,5861599356.0,-0.00156099244605
20060315,sh000300,1018.15,1028.96,1017.08,1028.97,1484206800.0,7822300458.0,0.0104942490808
20060316,sh000300,1028.96,1027.62,1025.52,1029.81,1478433900.0,7936360041.0,-0.00130423204834
20060317,sh000300,1027.64,1024.02,1021.08,1029.56,1500192400.0,7945174864.0,-0.0035042272599899995
20060320,sh000300,1024.5,1037.66,1019.65,1037.91,1538991200.0,8246315688.0,0.0133240235739
20060321,sh000300,1037.95,1040.76,1036.24,1047.05,1907766200.0,10271579935.0,0.0029855665493200003
20060322,sh000300,1041.14,1047.67,1036.71,1047.94,1864057500.0,10034541922.0,0.00663843721445
20060323,sh000300,1047.35,1048.54,1042.83,1049.33,2046788500.0,10825049824.0,0.000831371830335
20060324,sh000300,1049.12,1042.6,1041.23,1051.76,2009823700.0,11031900342.0,-0.00566122130168
20060327,sh000300,1042.63,1050.71,1037.08,1050.71,1713407000.0,9201788180.0,0.00777478632766
20060328,sh000300,1050.07,1055.98,1048.64,1056.52,2227399900.0,10630507500.0,0.00502042910155
20060329,sh000300,1058.74,1065.29,1057.68,1074.04,3052634500.0,15882110482.0,0.00881833213066
20060330,sh000300,1065.84,1055.63,1055.14,1067.99,2201249400.0,12089930817.0,-0.00906791927862
20060331,sh000300,1053.85,1061.09,1050.22,1061.47,2227619000.0,12045672446.0,0.0051665634111800005
20060403,sh000300,1061.96,1079.32,1061.96,1079.37,2772976100.0,15703156870.0,0.017184248620299998
20060404,sh000300,1080.86,1089.37,1076.2,1089.37,3114875700.0,17525218334.0,0.00931047453865
20060405,sh000300,1091.18,1099.97,1089.55,1100.56,3293691400.0,18539588008.0,0.00972946773872
20060406,sh000300,1102.54,1103.24,1097.32,1109.68,3616704900.0,19687813538.0,0.0029700810022100003
20060407,sh000300,1102.94,1103.15,1091.89,1105.1,3257086000.0,17760103659.0,-7.523315479800001e-05
20060410,sh000300,1104.32,1117.91,1100.69,1118.08,3206752000.0,17246470925.0,0.0133761922633
20060411,sh000300,1120.16,1123.31,1112.01,1126.09,3560752000.0,19796708290.0,0.004828653469420001
20060412,sh000300,1123.78,1117.07,1116.15,1123.78,3033384500.0,15991141463.0,-0.00555057027992
20060413,sh000300,1116.84,1093.93,1093.51,1122.39,3382414600.0,17190084945.0,-0.0207220119007
20060414,sh000300,1091.69,1118.61,1091.67,1118.67,3352796200.0,16782531968.0,0.0225627899536
20060417,sh000300,1120.19,1124.41,1114.53,1129.15,3570454800.0,18349161711.0,0.00519127808068
20060418,sh000300,1127.51,1131.28,1119.27,1135.45,3231722300.0,17403457422.0,0.00610718116281
20060419,sh000300,1135.61,1138.24,1125.2,1140.41,3432289800.0,19364959974.0,0.00615231759395
20060420,sh000300,1139.64,1134.38,1127.09,1142.54,3788565100.0,21561233693.0,-0.00339119747048
20060421,sh000300,1133.21,1149.16,1127.65,1152.89,4077291000.0,22750697130.0,0.0130264875734
20060424,sh000300,1156.91,1142.7,1135.75,1160.58,4593621900.0,26245896335.0,-0.005621507225290001
20060425,sh000300,1139.5,1141.93,1123.1,1149.54,3861112500.0,22885232669.0,-0.0006720935890320001
20060426,sh000300,1142.9,1155.73,1142.07,1162.02,4182430100.0,25476171649.0,0.012081300955399998
20060427,sh000300,1157.38,1155.27,1145.26,1159.9,3198045100.0,18862520936.0,-0.00039628770141
20060428,sh000300,1143.59,1172.35,1133.19,1173.88,4080185800.0,24343009251.0,0.0147835826838
20060508,sh000300,1179.58,1218.45,1179.58,1218.86,4491282100.0,26536314891.0,0.039321122500400006
20060509,sh000300,1226.32,1251.61,1222.68,1252.76,5599386100.0,33111916341.0,0.027219940169599995
20060510,sh000300,1257.98,1265.93,1243.47,1273.68,5566704300.0,33568258225.0,0.011442852451799998
20060511,sh000300,1267.22,1255.04,1254.35,1294.87,6113372500.0,37299607468.0,-0.00860867044306
20060512,sh000300,1255.23,1296.26,1252.68,1296.38,5492033100.0,34261843942.0,0.0328452991351
20060515,sh000300,1312.14,1352.16,1301.8,1352.41,7353400500.0,45768188032.0,0.0431226215172
20060516,sh000300,1368.13,1331.13,1322.14,1387.4,7965817000.0,50916396723.0,-0.0155514715399
20060517,sh000300,1331.69,1335.52,1306.87,1356.13,6182328700.0,39133826398.0,0.00330246475355
20060518,sh000300,1322.65,1331.2,1301.11,1340.52,5205636300.0,31832852065.0,-0.00323618537457
20060519,sh000300,1334.07,1366.1,1329.32,1371.22,6712386900.0,36222359895.0,0.0262139226157
20060522,sh000300,1366.32,1373.67,1360.35,1387.57,6626217200.0,38198875541.0,0.00554645826761
20060523,sh000300,1365.1,1317.65,1316.55,1365.1,5687238800.0,32747751170.0,-0.0407811460361
20060524,sh000300,1325.68,1308.24,1277.33,1351.31,5117663200.0,31096815588.0,-0.00714299808599
20060525,sh000300,1304.7,1307.7,1285.73,1316.48,3404643600.0,20482556624.0,-0.000416589591222
20060526,sh000300,1312.24,1331.02,1309.46,1331.45,3638566500.0,21741991960.0,0.0178351712973
20060529,sh000300,1339.9,1366.29,1330.63,1366.84,4448001100.0,27100627303.0,0.0264999774609
20060530,sh000300,1375.3,1378.76,1360.55,1384.68,4476102700.0,28992430923.0,0.00912250090025
20060531,sh000300,1377.45,1365.45,1355.01,1386.94,4733588300.0,29359692213.0,-0.00965000333634
20060601,sh000300,1364.18,1402.88,1362.94,1403.27,5349345300.0,31383492665.0,0.0274107236364
20060602,sh000300,1406.62,1390.12,1382.0,1411.78,6410916200.0,37407323630.0,-0.00909771976058
20060605,sh000300,1391.46,1403.16,1362.72,1403.3,5510181900.0,29784741526.0,0.00938554768091
20060606,sh000300,1400.27,1399.14,1391.9,1413.11,4683527800.0,26497855270.0,-0.0028656684932500003
20060607,sh000300,1398.18,1320.23,1319.7,1398.18,5204764700.0,31076290204.0,-0.0563981354287
20060608,sh000300,1309.07,1325.98,1286.9,1331.89,4567750900.0,26462585864.0,0.00435226206283
20060609,sh000300,1320.81,1294.19,1293.05,1329.84,3739262300.0,21631040581.0,-0.0239777553038
20060612,sh000300,1283.83,1297.67,1275.4,1308.12,2503333100.0,15025360038.0,0.0026928143967
20060613,sh000300,1296.41,1298.28,1284.62,1312.13,2782303100.0,16716170449.0,0.00046699083742400007
20060614,sh000300,1291.69,1283.88,1269.52,1291.69,2880166100.0,15982326444.0,-0.011088551278799996
20060615,sh000300,1283.72,1285.39,1280.5,1300.11,2324130200.0,12947893429.0,0.0011722279340699998
20060616,sh000300,1290.0,1318.01,1290.0,1318.02,2840803200.0,16152374694.0,0.0253815004843
20060619,sh000300,1306.26,1334.89,1294.9,1341.99,3072625800.0,18672646769.0,0.0128094627507
20060620,sh000300,1333.62,1338.22,1323.78,1341.24,2779705800.0,16416714736.0,0.00249458196275
20060621,sh000300,1336.84,1333.53,1320.41,1347.0,3244547900.0,18271592334.0,-0.00350539484077
20060622,sh000300,1331.93,1331.55,1326.15,1341.73,2595315700.0,14642393269.0,-0.0014840288797000002
20060623,sh000300,1329.11,1339.45,1319.51,1340.27,2565164400.0,15125536432.0,0.00592766491458
20060626,sh000300,1341.61,1363.41,1341.61,1363.57,2959592000.0,18564767865.0,0.0178932185396
20060627,sh000300,1365.04,1363.9,1354.09,1368.41,2645473400.0,16022196955.0,0.000354258027465
20060628,sh000300,1361.79,1362.89,1353.63,1366.34,2579165700.0,14836163873.0,-0.000741258864312
20060629,sh000300,1365.25,1395.12,1365.25,1395.24,4243920100.0,24225652463.0,0.0236549672203
20060630,sh000300,1402.6,1393.96,1384.99,1408.79,3839674500.0,22942443838.0,-0.000832184092597
20060703,sh000300,1398.74,1420.33,1393.92,1420.33,3829738500.0,24423131531.0,0.0189137014397
20060704,sh000300,1423.08,1411.01,1401.15,1426.1,4274980300.0,28116073765.0,-0.00655834426977
20060705,sh000300,1409.9,1393.01,1377.22,1409.9,3344600500.0,21154127198.0,-0.0127596273032
20060706,sh000300,1391.64,1418.68,1390.19,1418.76,3248073400.0,21637516912.0,0.0184248630124
20060707,sh000300,1423.72,1410.43,1405.99,1426.4,3355617600.0,22529571028.0,-0.00581246585723
20060710,sh000300,1410.5,1412.12,1397.44,1413.58,2760736900.0,18616784852.0,0.00120176201709
20060711,sh000300,1414.14,1418.58,1406.5,1418.82,2853737900.0,18958953195.0,0.00456829570208
20060712,sh000300,1419.07,1419.2,1416.74,1430.94,3629341700.0,24831173387.0,0.000439878046631
20060713,sh000300,1415.88,1346.09,1344.16,1418.14,4897067300.0,31700087656.0,-0.0515156789147
20060714,sh000300,1333.74,1357.13,1327.59,1367.74,3265910500.0,21065092098.0,0.00820228692329
20060717,sh000300,1354.14,1372.25,1348.43,1372.25,2420555200.0,16046823874.0,0.0111448506369
20060718,sh000300,1370.9,1373.42,1359.91,1373.59,2272454400.0,14797115329.0,0.000846782009745
20060719,sh000300,1370.29,1336.64,1330.28,1370.29,2522764700.0,15923621350.0,-0.0267741165095
20060720,sh000300,1335.41,1345.19,1329.18,1346.85,1845062100.0,11505538297.0,0.00639661719949
20060721,sh000300,1344.6,1356.03,1344.57,1357.34,2039364800.0,12442432415.0,0.0080575738518
20060724,sh000300,1340.28,1358.12,1327.9,1359.56,1996619000.0,12517728783.0,0.0015405229813699995
20060725,sh000300,1359.32,1374.17,1359.32,1378.84,2202350900.0,14089738586.0,0.0118163169435
20060726,sh000300,1377.78,1371.3,1367.05,1380.8,1963344200.0,12059952444.0,-0.00209217200201
20060727,sh000300,1370.75,1355.55,1347.29,1379.25,2381875500.0,14751696304.0,-0.0114854936392
20060728,sh000300,1354.92,1341.39,1327.66,1359.74,2155750500.0,13809393177.0,-0.0104400812957
20060731,sh000300,1338.04,1294.33,1293.53,1338.04,2218121100.0,13115400910.0,-0.0350866599125
20060801,sh000300,1292.71,1282.06,1278.54,1302.89,1744388700.0,10137959452.0,-0.00948059533596
20060802,sh000300,1281.89,1275.09,1258.01,1288.61,1781328400.0,10180840409.0,-0.00543579575635
20060803,sh000300,1277.63,1271.74,1261.7,1281.79,1294047300.0,8115991949.0,-0.00262256408969
20060804,sh000300,1272.36,1241.91,1239.38,1278.25,1605362800.0,9762333439.0,-0.0234606964924
20060807,sh000300,1233.49,1224.1,1221.99,1241.85,1511651900.0,8515702534.0,-0.0143376159909
20060808,sh000300,1225.04,1252.39,1225.04,1252.39,1425048100.0,8387431317.0,0.0231059176441
20060809,sh000300,1254.37,1251.3,1245.39,1258.21,1285947400.0,7485120544.0,-0.000868741745756
20060810,sh000300,1251.16,1271.47,1251.08,1271.47,1769900600.0,10020038303.0,0.016123257609299998
