date,index_code,open,close,low,high,volume,money,change
20050408,sh000905,931.77,949.46,928.06,949.47,799740000.0,436000000.0,0.0183733227505
20050411,sh000905,949.85,948.51,943.72,957.34,868820000.0,474000000.0,-0.00100056874434
20050412,sh000905,947.12,927.41,927.11,947.12,604000000.0,325000000.0,-0.0222454164953
20050413,sh000905,932.31,950.23,932.31,951.2,814110000.0,449000000.0,0.0246061612448
20050414,sh000905,952.54,935.43,934.13,954.14,698370000.0,380000000.0,-0.0155751765362
20050415,sh000905,931.67,913.27,911.32,931.67,666160000.0,346000000.0,-0.0236896400586
20050418,sh000905,910.89,901.12,895.28,910.89,500330000.0,258000000.0,-0.0133038422372
20050419,sh000905,899.93,902.79,893.29,905.05,479860000.0,243000000.0,0.00185324928977
20050420,sh000905,902.22,884.08,880.93,902.22,532170000.0,260000000.0,-0.0207246424971
20050421,sh000905,881.68,867.33,863.14,886.44,625030000.0,314000000.0,-0.0189462492082
20050422,sh000905,865.82,857.4,851.34,870.01,622490000.0,314000000.0,-0.0114489294732
20050425,sh000905,846.14,841.06,829.55,847.81,581990000.0,287000000.0,-0.0190576160485
20050426,sh000905,839.25,855.24,835.86,858.11,620000000.0,292000000.0,0.0168596770742
20050427,sh000905,857.95,839.95,839.56,857.95,594370000.0,298000000.0,-0.017878022543400002
20050428,sh000905,837.38,860.62,825.51,863.45,764310000.0,377000000.0,0.0246086076552
20050429,sh000905,860.39,847.61,845.44,860.39,601370000.0,290000000.0,-0.015117008668200003
20050509,sh000905,848.09,818.4,818.11,851.21,420610000.0,207000000.0,-0.0344616038036
20050510,sh000905,814.77,818.09,791.1,818.5,494690000.0,237000000.0,-0.000378787878788
20050511,sh000905,816.82,811.57,809.58,822.77,463760000.0,228000000.0,-0.00796978327568
20050512,sh000905,810.16,807.51,799.82,814.89,459710000.0,222000000.0,-0.00500264918615
20050513,sh000905,806.73,814.88,801.87,819.42,519750000.0,240000000.0,0.00912682195886
20050516,sh000905,814.06,808.17,802.82,814.06,453750000.0,201000000.0,-0.008234341252699999
20050517,sh000905,806.81,818.46,803.42,821.05,495510000.0,218000000.0,0.012732469653700002
20050518,sh000905,818.12,824.64,811.04,824.77,455810000.0,198000000.0,0.007550766072869999
20050519,sh000905,824.83,824.94,814.15,828.58,477630000.0,217000000.0,0.00036379511059400014
20050520,sh000905,824.57,819.13,818.37,828.08,432750000.0,195000000.0,-0.007042936455989998
20050523,sh000905,816.2,793.72,793.05,816.2,431270000.0,180000000.0,-0.0310207171023
20050524,sh000905,791.13,808.74,788.82,811.67,469530000.0,198000000.0,0.0189235498665
20050525,sh000905,808.52,809.7,803.94,817.67,529450000.0,221000000.0,0.00118703167891
20050526,sh000905,808.66,799.02,795.43,812.69,483880000.0,210000000.0,-0.013190070396399998
20050527,sh000905,797.18,791.0,789.86,806.25,416760000.0,182000000.0,-0.010037295687200002
20050530,sh000905,788.64,797.53,783.85,799.4,384870000.0,163000000.0,0.008255372945639999
20050531,sh000905,798.33,796.87,793.88,802.04,429970000.0,177000000.0,-0.0008275550762979999
20050601,sh000905,795.82,778.67,774.35,795.82,464870000.0,192000000.0,-0.0228393589921
20050602,sh000905,777.47,769.42,764.15,779.23,495060000.0,210000000.0,-0.011879229969
20050603,sh000905,767.67,765.97,755.26,772.83,458630000.0,184000000.0,-0.004483896961350001
20050606,sh000905,764.66,778.21,751.32,778.4,476350000.0,197000000.0,0.0159797381098
20050607,sh000905,779.72,779.84,776.12,795.42,708730000.0,312000000.0,0.00209455031418
20050608,sh000905,782.01,841.36,782.01,845.06,1497350000.0,661000000.0,0.0788879770209
20050609,sh000905,840.23,849.73,829.28,858.75,1531150000.0,708000000.0,0.00994817913854
20050610,sh000905,850.02,831.61,827.75,850.02,1003590000.0,462000000.0,-0.0213244206983
20050613,sh000905,830.8,834.25,818.58,837.38,689480000.0,314000000.0,0.0031745650004200003
20050614,sh000905,835.35,818.19,817.53,841.33,740160000.0,321000000.0,-0.019250824093500003
20050615,sh000905,815.73,796.26,794.85,815.73,588450000.0,261000000.0,-0.0268030653027
20050616,sh000905,795.76,803.95,786.01,804.04,551450000.0,246000000.0,0.00965764951147
20050617,sh000905,805.75,800.14,796.89,809.58,547850000.0,254000000.0,-0.00473910069034
20050620,sh000905,799.47,823.73,786.43,823.91,796650000.0,370000000.0,0.0294823405904
20050621,sh000905,823.54,816.2,813.28,824.04,638510000.0,293000000.0,-0.00914134485815
20050622,sh000905,814.91,818.65,808.77,819.49,499270000.0,223000000.0,0.00300171526587
20050623,sh000905,818.19,809.35,808.56,821.46,524670000.0,237000000.0,-0.0113601661272
20050624,sh000905,807.68,813.2,802.49,813.28,427680000.0,187000000.0,0.00475690368815
20050627,sh000905,817.28,834.35,817.28,838.42,928100000.0,445000000.0,0.0260083620266
20050628,sh000905,832.16,819.05,817.29,832.16,574780000.0,268000000.0,-0.0183376280937
20050629,sh000905,818.09,814.06,813.08,821.08,514990000.0,240000000.0,-0.00609242414993
20050630,sh000905,813.15,791.5,790.76,813.15,535470000.0,249000000.0,-0.0277129449918
20050701,sh000905,789.18,760.35,758.71,789.18,646910000.0,280000000.0,-0.0393556538219
20050704,sh000905,756.03,749.48,732.86,756.03,590970000.0,246000000.0,-0.0142960478727
20050705,sh000905,747.89,744.6,739.62,752.77,439150000.0,196000000.0,-0.006511181085550001
20050706,sh000905,744.8,743.44,738.38,750.3,428020000.0,185000000.0,-0.00155788342734
20050707,sh000905,743.32,747.42,740.49,751.13,392510000.0,169000000.0,0.00535349187561
20050708,sh000905,746.29,722.85,722.28,746.29,509960000.0,207000000.0,-0.0328730834069
20050711,sh000905,725.64,714.48,712.97,742.95,504550000.0,212000000.0,-0.011579165802
20050712,sh000905,712.31,739.53,708.99,740.59,690330000.0,293000000.0,0.0350604635539
20050713,sh000905,738.61,732.44,729.59,738.74,571850000.0,253000000.0,-0.00958717022974
20050714,sh000905,732.01,732.54,729.27,740.05,523640000.0,224000000.0,0.00013652995467200002
20050715,sh000905,732.67,714.49,712.44,736.41,594210000.0,238000000.0,-0.0246402926803
20050718,sh000905,712.32,696.85,694.85,712.32,481790000.0,187000000.0,-0.0246889389635
20050719,sh000905,695.77,703.07,692.7,705.08,418520000.0,167000000.0,0.00892588074908
20050720,sh000905,703.17,707.29,699.19,711.01,424300000.0,177000000.0,0.0060022472869
20050721,sh000905,707.05,704.79,695.38,707.94,474600000.0,195000000.0,-0.00353461804917
20050722,sh000905,704.61,721.45,704.23,728.52,950860000.0,388000000.0,0.0236382468537
20050725,sh000905,720.61,718.87,714.68,720.99,577100000.0,243000000.0,-0.00357613140204
20050726,sh000905,718.62,735.86,718.6,736.72,919140000.0,377000000.0,0.0236343149665
20050727,sh000905,736.29,750.02,731.08,750.09,947250000.0,388000000.0,0.0192427907482
20050728,sh000905,750.4,747.23,744.02,755.94,1074720000.0,437000000.0,-0.00371990080264
20050729,sh000905,746.59,744.83,739.4,748.38,705700000.0,282000000.0,-0.00321186247875
20050801,sh000905,744.77,750.49,742.9,751.05,631790000.0,256000000.0,0.00759904944752
20050802,sh000905,750.96,763.29,746.82,763.29,890220000.0,355000000.0,0.017055523724499998
20050803,sh000905,764.94,769.75,763.87,781.03,1408360000.0,555000000.0,0.00846336254897
20050804,sh000905,767.57,765.26,761.36,769.34,866180000.0,363000000.0,-0.00583306268269
20050805,sh000905,765.39,787.82,765.39,787.93,1249030000.0,553000000.0,0.029480176672
20050808,sh000905,792.4,800.12,790.18,805.6,1536140000.0,700000000.0,0.0156127034094
20050809,sh000905,800.84,814.19,794.18,814.26,1401640000.0,610000000.0,0.0175848622707
20050810,sh000905,814.76,823.84,804.52,823.99,1520110000.0,658000000.0,0.011852270354599998
20050811,sh000905,823.72,832.84,820.29,833.68,1646330000.0,729000000.0,0.010924451349799998
20050812,sh000905,833.46,816.39,811.38,839.52,1764310000.0,782000000.0,-0.0197516930023
20050815,sh000905,814.84,839.67,814.56,839.68,1262530000.0,591000000.0,0.028515782897900008
20050816,sh000905,841.32,839.26,830.73,846.66,1551590000.0,721000000.0,-0.000488287065156
20050817,sh000905,837.9,854.53,823.44,854.61,1679240000.0,751000000.0,0.0181946000048
20050818,sh000905,855.88,820.66,819.88,865.69,2133210000.0,956000000.0,-0.0396358232011
20050819,sh000905,816.96,820.87,803.28,828.12,1386050000.0,615000000.0,0.00025589159944400003
20050822,sh000905,819.48,831.5,817.17,833.27,972440000.0,416000000.0,0.0129496753445
20050823,sh000905,830.74,816.91,809.46,830.74,918390000.0,397000000.0,-0.0175466025256
20050824,sh000905,816.74,826.72,816.61,826.73,884110000.0,384000000.0,0.012008666805399998
20050825,sh000905,827.01,836.42,821.58,836.58,1037580000.0,447000000.0,0.0117331139926
20050826,sh000905,837.41,840.43,830.58,842.3,1188080000.0,507000000.0,0.00479424212716
20050829,sh000905,839.31,832.25,826.36,840.04,1078260000.0,452000000.0,-0.0097331128113
20050830,sh000905,831.49,827.55,827.09,834.21,924200000.0,404000000.0,-0.00564734154401
20050831,sh000905,827.23,845.14,822.17,845.15,1134990000.0,492000000.0,0.021255513262
20050901,sh000905,845.93,865.41,842.81,865.41,1703410000.0,744000000.0,0.0239841919682
20050902,sh000905,866.55,872.49,861.48,874.16,1536550000.0,686000000.0,0.00818109335459
20050905,sh000905,873.86,884.29,871.88,884.4,1250420000.0,569000000.0,0.013524510309600002
20050906,sh000905,885.36,862.49,860.36,892.22,1705090000.0,768000000.0,-0.024652546110400003
20050907,sh000905,860.38,888.13,857.76,888.18,1395760000.0,643000000.0,0.029727880903
20050908,sh000905,890.19,889.69,878.28,894.74,1469920000.0,687000000.0,0.00175649961154
20050909,sh000905,889.55,879.5,875.61,893.83,1039950000.0,492000000.0,-0.0114534275984
20050912,sh000905,878.73,883.56,874.77,883.56,765650000.0,354000000.0,0.0046162592382
20050913,sh000905,884.25,904.31,883.46,904.31,1249630000.0,586000000.0,0.0234845398162
20050914,sh000905,906.21,914.98,902.56,915.13,1659730000.0,782000000.0,0.0117990512103
20050915,sh000905,914.91,918.51,910.77,920.95,1358240000.0,649000000.0,0.00385800782531
20050916,sh000905,918.26,917.64,910.84,918.8,1096150000.0,525000000.0,-0.000947186203743
20050919,sh000905,918.13,930.49,915.93,930.59,1205620000.0,569000000.0,0.014003312846
20050920,sh000905,931.88,924.16,915.14,931.89,1574760000.0,766000000.0,-0.00680286730647
20050921,sh000905,921.92,909.79,908.98,922.18,1560310000.0,723000000.0,-0.0155492555402
20050922,sh000905,906.05,880.01,866.95,907.29,1440830000.0,667000000.0,-0.032732828454900005
20050923,sh000905,876.31,868.55,868.16,883.54,979980000.0,468000000.0,-0.0130225792889
20050926,sh000905,867.22,874.84,862.19,875.03,696570000.0,339000000.0,0.007241954982439998
20050927,sh000905,875.1,856.96,856.5,877.66,880590000.0,422000000.0,-0.0204380229528
20050928,sh000905,855.8,852.36,849.89,863.81,751080000.0,356000000.0,-0.005367811799850001
20050929,sh000905,852.04,871.29,852.04,871.49,883540000.0,426000000.0,0.022208925806
20050930,sh000905,871.23,869.51,866.83,873.11,753000000.0,372000000.0,-0.0020429478130100003
20051010,sh000905,870.05,858.75,857.97,870.05,611950000.0,295000000.0,-0.0123747857989
20051011,sh000905,857.64,878.62,854.27,878.69,763530000.0,380000000.0,0.0231382823872
20051012,sh000905,879.05,887.71,874.98,891.86,945920000.0,485000000.0,0.010345769502200002
20051013,sh000905,888.3,883.45,881.23,890.86,828700000.0,425000000.0,-0.00479886449404
20051014,sh000905,882.87,876.05,873.46,883.84,795410000.0,396000000.0,-0.00837625219311
20051017,sh000905,874.85,878.76,868.46,878.89,768790000.0,378000000.0,0.00309343074025
20051018,sh000905,878.78,893.7,878.45,893.98,971620000.0,493000000.0,0.0170012290045
20051019,sh000905,893.47,886.31,884.99,900.68,984360000.0,472000000.0,-0.008268994069600001
20051020,sh000905,885.34,886.55,872.48,886.84,952190000.0,483000000.0,0.00027078561677099994
20051021,sh000905,886.43,895.03,885.28,898.25,1002490000.0,502000000.0,0.00956516834922
20051024,sh000905,895.43,897.76,891.96,899.44,878940000.0,421000000.0,0.00305017708904
20051025,sh000905,896.69,877.58,877.54,896.69,867700000.0,408000000.0,-0.0224781678845
20051026,sh000905,875.54,854.03,853.6,876.41,938200000.0,439000000.0,-0.0268351603273
20051027,sh000905,851.08,847.59,841.86,856.97,810390000.0,375000000.0,-0.00754071871012
20051028,sh000905,846.7,825.06,814.12,850.91,866900000.0,398000000.0,-0.0265812480091
20051031,sh000905,823.23,828.66,819.36,831.18,649260000.0,296000000.0,0.00436331903134
20051101,sh000905,827.89,823.33,808.4,827.89,694420000.0,313000000.0,-0.00643207105447
20051102,sh000905,823.21,840.32,823.21,843.15,909600000.0,404000000.0,0.0206357110758
20051103,sh000905,839.86,828.91,826.12,842.52,755960000.0,343000000.0,-0.013578160700700002
20051104,sh000905,828.04,835.12,820.9,835.22,644960000.0,310000000.0,0.0074917662955
20051107,sh000905,835.06,842.0,829.74,842.06,613300000.0,282000000.0,0.00823833700546
20051108,sh000905,841.93,848.97,835.81,849.11,729780000.0,330000000.0,0.00827790973872
20051109,sh000905,848.74,845.11,844.76,852.03,761270000.0,357000000.0,-0.004546685984189999
20051110,sh000905,843.62,821.27,820.64,843.62,843960000.0,391000000.0,-0.028209345529
20051111,sh000905,818.72,823.96,814.72,828.39,638010000.0,281000000.0,0.00327541490618
20051114,sh000905,821.78,827.57,819.19,827.58,446840000.0,192000000.0,0.00438128064469
20051115,sh000905,827.52,820.49,816.79,832.99,587160000.0,262000000.0,-0.0085551675387
20051116,sh000905,820.07,826.69,808.21,826.69,554220000.0,234000000.0,0.00755646016405
20051117,sh000905,827.22,825.8,823.0,830.37,553380000.0,237000000.0,-0.00107658251582
20051118,sh000905,824.8,843.74,824.36,845.7,969080000.0,423000000.0,0.0217243884718
20051121,sh000905,844.63,846.96,842.44,849.3,660870000.0,288000000.0,0.00381634152701
20051122,sh000905,847.18,831.77,831.37,847.45,627510000.0,281000000.0,-0.017934731274200002
20051123,sh000905,831.7,838.12,828.07,838.56,494040000.0,223000000.0,0.0076343219880500015
20051124,sh000905,837.68,841.7,836.86,843.96,553120000.0,248000000.0,0.004271464706719999
20051125,sh000905,841.71,841.13,836.44,841.78,484950000.0,216000000.0,-0.0006772009029349999
20051128,sh000905,841.21,838.34,835.05,841.88,459130000.0,215000000.0,-0.0033169664617800003
20051129,sh000905,839.25,827.01,826.44,839.25,449960000.0,206000000.0,-0.0135148030632
20051130,sh000905,826.34,829.5,821.67,829.7,480520000.0,229000000.0,0.00301084630174
20051201,sh000905,829.34,828.19,824.28,832.12,392720000.0,186000000.0,-0.00157926461724
20051202,sh000905,827.15,817.86,816.42,827.91,439910000.0,193000000.0,-0.0124729832526
20051205,sh000905,819.79,796.93,796.34,819.79,489540000.0,213000000.0,-0.0255911769741
20051206,sh000905,795.11,798.88,792.11,800.58,372780000.0,163000000.0,0.00244688994014
20051207,sh000905,800.18,806.78,798.29,806.89,375540000.0,170000000.0,0.00988884438213
20051208,sh000905,807.41,805.56,801.19,808.9,389700000.0,175000000.0,-0.00151218423858
20051209,sh000905,805.52,819.2,803.81,819.53,556350000.0,252000000.0,0.0169323203734
20051212,sh000905,820.11,824.52,817.93,825.61,546830000.0,251000000.0,0.006494140625
20051213,sh000905,824.63,824.86,815.35,824.96,491740000.0,227000000.0,0.000412361131325
20051214,sh000905,824.86,832.51,819.53,833.47,593390000.0,265000000.0,0.00927430109352
20051215,sh000905,833.47,827.54,826.61,837.48,608950000.0,288000000.0,-0.00596989825948
20051216,sh000905,827.16,834.54,824.52,834.66,519950000.0,246000000.0,0.00845880561665
20051219,sh000905,834.96,834.71,831.98,836.47,485960000.0,221000000.0,0.000203705035109
20051220,sh000905,834.89,836.12,829.36,836.28,445420000.0,203000000.0,0.00168920942603
20051221,sh000905,836.63,830.77,829.19,838.14,520570000.0,229000000.0,-0.00639860307133
20051222,sh000905,830.45,835.5,828.32,835.56,508070000.0,236000000.0,0.0056935132467500005
20051223,sh000905,835.77,845.59,835.54,845.63,644610000.0,300000000.0,0.0120766008378
20051226,sh000905,846.93,853.17,846.8,855.13,786040000.0,367000000.0,0.00896415520524
20051227,sh000905,854.75,854.53,849.48,855.97,652890000.0,311000000.0,0.0015940551121099995
20051228,sh000905,854.64,857.21,852.22,857.26,561570000.0,273000000.0,0.00313622693176
20051229,sh000905,858.41,866.75,858.41,866.78,861710000.0,422000000.0,0.0111291282183
20051230,sh000905,868.44,860.13,857.71,869.26,755230000.0,393000000.0,-0.00763772714162
20060104,sh000905,860.04,871.73,859.31,871.96,803900000.0,400000000.0,0.0134863334612
20060105,sh000905,872.09,882.73,871.6,882.81,1088580000.0,521000000.0,0.0126185860301
20060106,sh000905,884.92,891.94,879.18,896.06,1337020000.0,645000000.0,0.0104335414
20060109,sh000905,893.53,905.07,892.21,905.43,1236130000.0,603000000.0,0.0147207211247
20060110,sh000905,907.64,911.19,898.73,911.29,1120010000.0,531000000.0,0.00676190791872
20060111,sh000905,910.76,906.5,901.4,915.02,1295310000.0,619000000.0,-0.00514711531075
20060112,sh000905,906.94,927.42,905.43,927.42,1402460000.0,657000000.0,0.0230777716492
20060113,sh000905,930.3,932.5,924.55,935.53,1445940000.0,672000000.0,0.00547756140691
20060116,sh000905,933.22,920.33,919.92,935.53,1259210000.0,603000000.0,-0.0130509383378
20060117,sh000905,918.52,919.28,914.38,922.68,891830000.0,438000000.0,-0.00114089511371
20060118,sh000905,920.06,939.14,919.63,939.22,1147480000.0,557000000.0,0.0216038638935
20060119,sh000905,941.17,949.91,935.76,950.04,1398920000.0,666000000.0,0.0114679387525
20060120,sh000905,950.63,952.77,943.12,954.65,1477920000.0,727000000.0,0.00301081155057
20060123,sh000905,955.09,961.07,946.6,962.08,1412570000.0,687000000.0,0.0087114413762
20060124,sh000905,961.65,960.35,956.98,969.43,1410380000.0,709000000.0,-0.0007491649931849999
20060125,sh000905,960.03,957.79,947.3,963.74,1281710000.0,643000000.0,-0.00266569479877
20060206,sh000905,961.03,980.91,960.32,980.99,1292310000.0,649000000.0,0.0241389030998
20060207,sh000905,983.34,981.57,970.31,989.7,1701690000.0,873000000.0,0.00067284460348
20060208,sh000905,979.15,982.94,970.41,983.04,1358860000.0,672000000.0,0.00139572317817
20060209,sh000905,982.18,969.58,967.31,982.18,1183500000.0,577000000.0,-0.0135918774289
20060210,sh000905,971.25,980.8,970.83,980.8,1179720000.0,578000000.0,0.011572020874999998
20060213,sh000905,981.63,977.4,967.13,981.71,1139370000.0,562000000.0,-0.00346655791191
20060214,sh000905,977.28,986.06,976.16,986.06,1044760000.0,513000000.0,0.00886024145693
20060215,sh000905,987.09,986.16,982.03,990.49,1232200000.0,592000000.0,0.000101413707077
20060216,sh000905,986.33,958.59,958.18,986.33,1447750000.0,689000000.0,-0.0279569238257
20060217,sh000905,961.25,949.99,949.43,962.5,1124600000.0,539000000.0,-0.008971510239
20060220,sh000905,949.03,943.77,942.71,952.42,982160000.0,463000000.0,-0.00654743734145
20060221,sh000905,943.11,960.02,933.37,960.09,1016680000.0,463000000.0,0.0172181781578
20060222,sh000905,960.1,959.95,957.66,967.61,1033940000.0,475000000.0,-7.2915147601e-05
20060223,sh000905,959.13,958.72,946.88,960.67,918400000.0,414000000.0,-0.00128131673525
20060224,sh000905,959.34,967.16,958.38,967.29,1000710000.0,466000000.0,0.008803404539389999
20060227,sh000905,968.21,963.38,959.45,969.34,902550000.0,405000000.0,-0.003908350221269999
20060228,sh000905,962.52,964.73,947.87,964.95,870230000.0,388000000.0,0.0014013161992200002
20060301,sh000905,966.84,972.07,963.24,972.25,965840000.0,442000000.0,0.0076083463767099985
20060302,sh000905,972.15,953.37,950.38,972.15,1140770000.0,530000000.0,-0.0192372977255
20060303,sh000905,951.93,954.46,941.8,956.95,943560000.0,446000000.0,0.00114331266979
20060306,sh000905,955.25,952.35,949.46,957.2,732300000.0,338000000.0,-0.00221067409844
20060307,sh000905,951.64,928.58,927.5,951.64,862110000.0,383000000.0,-0.0249593111776
20060308,sh000905,924.61,924.83,913.71,927.79,722670000.0,328000000.0,-0.0040384242607
20060309,sh000905,923.32,920.13,917.49,926.56,611090000.0,276000000.0,-0.00508201507304
20060310,sh000905,922.44,921.68,917.91,925.1,604910000.0,273000000.0,0.0016845445752200002
20060313,sh000905,921.23,928.52,920.05,928.83,562190000.0,252000000.0,0.00742123079594
20060314,sh000905,929.01,931.72,923.47,931.86,634260000.0,288000000.0,0.00344634472063
20060315,sh000905,931.27,942.69,930.0,942.71,799860000.0,398000000.0,0.011773923496299998
20060316,sh000905,942.72,945.52,939.21,945.56,818230000.0,391000000.0,0.00300204733263
20060317,sh000905,944.95,943.73,938.9,946.53,894490000.0,418000000.0,-0.00189313816736
20060320,sh000905,944.1,956.14,939.85,956.14,912040000.0,409000000.0,0.0131499475486
20060321,sh000905,957.89,959.93,955.01,963.99,1186530000.0,534000000.0,0.00396385466564
20060322,sh000905,959.52,972.14,957.38,972.14,1151420000.0,519000000.0,0.0127196774765
20060323,sh000905,972.72,980.84,971.18,982.62,1389790000.0,635000000.0,0.008949328286049999
20060324,sh000905,982.46,974.27,972.85,983.84,1264800000.0,581000000.0,-0.0066983401982
20060327,sh000905,974.56,984.15,969.67,984.3,1070690000.0,475000000.0,0.0101409260267
20060328,sh000905,987.53,994.52,986.35,994.98,1336010000.0,606000000.0,0.0105370116344
20060329,sh000905,995.69,997.7,993.71,1007.99,1578410000.0,746000000.0,0.00319752242288
20060330,sh000905,997.14,986.96,986.51,998.91,1333000000.0,634000000.0,-0.0107647589456
20060331,sh000905,988.96,1000.25,985.41,1000.53,1328230000.0,679000000.0,0.0134655913107
20060403,sh000905,1001.32,1025.79,1001.32,1025.79,1749090000.0,864000000.0,0.0255336165959
20060404,sh000905,1029.11,1038.11,1024.17,1038.11,1867490000.0,932000000.0,0.0120102555104
20060405,sh000905,1039.78,1048.67,1037.6,1049.08,1866790000.0,928000000.0,0.0101723324118
