date,index_code,open,close,low,high,volume,money,change
20050302,sh000852,1031.5,1014.53,1013.83,1038.35,183192090.0,1033918080.0,-0.0158029529889
20050303,sh000852,1011.26,1020.25,1003.21,1021.45,132787374.0,700373460.0,0.005638078716250001
20050304,sh000852,1020.55,1011.36,1009.84,1022.23,110389762.0,609366070.0,-0.00871355060034
20050307,sh000852,1011.81,1013.59,1009.27,1016.56,97226764.0,557313560.0,0.00220495174814
20050308,sh000852,1014.26,1037.03,1014.26,1037.06,159423260.0,1002768660.0,0.0231257214456
20050309,sh000852,1039.51,1042.18,1034.48,1044.01,188012560.0,1069727040.0,0.00496610512714
20050310,sh000852,1042.74,1011.79,1008.4,1043.32,173518670.0,1040762070.0,-0.0291600299372
20050311,sh000852,1009.98,1017.45,1005.95,1018.11,140169220.0,823588160.0,0.00559404619536
20050314,sh000852,1016.72,1005.99,990.34,1016.72,156111200.0,932085410.0,-0.0112634527495
20050315,sh000852,1005.51,993.48,991.23,1007.55,132908379.0,785187310.0,-0.0124355112874
20050316,sh000852,991.75,982.84,977.6,991.77,110523363.0,645896390.0,-0.0107098280791
20050317,sh000852,980.92,967.59,967.48,984.38,112753400.0,627814450.0,-0.0155162590045
20050318,sh000852,965.18,946.71,943.69,969.39,121774192.0,658828640.0,-0.021579387963900003
20050321,sh000852,945.76,950.79,939.19,952.09,88384941.0,502887280.0,0.00430966188167
20050322,sh000852,950.8,915.94,915.73,951.15,119644283.0,646892690.0,-0.0366537300561
20050323,sh000852,915.04,915.97,909.34,933.53,118410723.0,675843060.0,3.2753237112e-05
20050324,sh000852,914.47,928.54,906.58,928.68,104609777.0,660406050.0,0.013723156872
20050325,sh000852,928.73,923.2,918.79,928.73,105505666.0,600489690.0,-0.005750963878779999
20050328,sh000852,921.89,911.35,896.95,921.89,96109042.0,489989130.0,-0.012835788561499998
20050329,sh000852,910.67,904.82,904.73,919.16,88691379.0,451712050.0,-0.007165194491689998
20050330,sh000852,902.01,869.58,868.89,902.01,108493250.0,549417550.0,-0.0389469728786
20050331,sh000852,868.27,880.9,860.42,880.91,92570595.0,441395010.0,0.0130177786978
20050401,sh000852,880.26,913.85,870.6,921.49,167043830.0,824177190.0,0.0374049267794
20050404,sh000852,904.54,896.29,890.3,909.31,128954253.0,643128130.0,-0.0192154073426
20050405,sh000852,894.29,886.2,884.66,898.45,106239466.0,494005300.0,-0.011257517098299998
20050406,sh000852,886.2,898.88,874.03,903.12,129891875.0,676588380.0,0.0143082825547
20050407,sh000852,898.6,913.66,897.65,925.78,197375060.0,1024571080.0,0.016442684229299998
20050408,sh000852,913.34,931.38,909.87,931.88,167692380.0,853763900.0,0.0193945231268
20050411,sh000852,930.52,931.97,924.6,940.15,167275810.0,864273400.0,0.000633468616462
20050412,sh000852,930.97,905.87,905.77,930.97,127659447.0,656486790.0,-0.0280051933002
20050413,sh000852,908.76,929.11,908.76,929.66,154753600.0,792163430.0,0.025654895294
20050414,sh000852,931.79,916.35,914.62,932.91,169926090.0,917913230.0,-0.0137335729892
20050415,sh000852,912.68,887.93,886.01,912.68,176085850.0,884247570.0,-0.031014350412
20050418,sh000852,882.41,868.33,862.17,882.41,108473729.0,511594300.0,-0.0220738121248
20050419,sh000852,867.35,867.23,856.7,871.67,96206904.0,454128720.0,-0.0012667994886700002
20050420,sh000852,866.65,844.93,843.77,866.65,123749137.0,589274620.0,-0.025714055095
20050421,sh000852,843.57,826.05,820.48,846.79,142526900.0,640097200.0,-0.0223450463352
20050422,sh000852,823.62,806.65,800.95,826.77,144884540.0,634696730.0,-0.0234852611827
20050425,sh000852,792.11,789.54,778.24,794.46,128351021.0,545752900.0,-0.0212111820492
20050426,sh000852,784.95,806.94,780.44,811.24,137169020.0,569624540.0,0.022038148795500003
20050427,sh000852,809.9,790.24,789.96,809.9,123031867.0,552219490.0,-0.0206954668253
20050428,sh000852,787.36,813.63,777.63,817.23,153063010.0,701338600.0,0.0295986029561
20050429,sh000852,812.84,802.28,801.0,814.27,137687060.0,576519500.0,-0.013949829775200002
20050509,sh000852,803.67,771.08,770.86,806.51,96444360.0,425784600.0,-0.0388891658772
20050510,sh000852,767.78,773.2,746.65,773.2,117814643.0,505434740.0,0.00274939046532
20050511,sh000852,771.41,772.08,766.4,781.3,112079649.0,479967910.0,-0.00144852560786
20050512,sh000852,772.16,769.02,761.26,778.23,124641757.0,534120690.0,-0.00396331986323
20050513,sh000852,766.13,779.49,764.34,780.41,122149531.0,490752670.0,0.0136147304361
20050516,sh000852,778.48,776.54,770.59,778.48,93583931.0,367417170.0,-0.00378452577968
20050517,sh000852,775.24,785.44,770.83,788.68,118018942.0,442305200.0,0.0114610966595
20050518,sh000852,785.25,794.57,780.58,794.76,122289779.0,451754590.0,0.0116240578529
20050519,sh000852,795.21,794.49,783.64,798.11,107499883.0,399518930.0,-0.000100683388499
20050520,sh000852,794.71,787.9,787.57,797.34,122679316.0,455450460.0,-0.008294629259020001
20050523,sh000852,784.48,758.68,757.72,784.48,117987050.0,441954030.0,-0.0370859246097
20050524,sh000852,756.41,777.77,753.41,782.26,111155337.0,410880540.0,0.0251621236885
20050525,sh000852,778.17,781.99,773.48,788.77,119065814.0,443233790.0,0.0054257685434
20050526,sh000852,781.52,772.87,770.66,784.46,110976803.0,431461970.0,-0.0116625532296
20050527,sh000852,771.07,767.27,766.36,783.11,102173332.0,393685340.0,-0.00724572049633
20050530,sh000852,764.93,776.41,761.48,777.65,83862570.0,326290530.0,0.0119123646174
20050531,sh000852,776.24,775.74,772.61,779.82,98183904.0,353959120.0,-0.0008629461238260001
20050601,sh000852,775.55,760.51,755.93,775.55,108014858.0,381718950.0,-0.0196328666821
20050602,sh000852,759.99,756.82,752.32,764.55,108631367.0,432562430.0,-0.004852007205689999
20050603,sh000852,755.93,756.91,747.06,762.25,102360550.0,374196630.0,0.000118918633228
20050606,sh000852,755.12,766.73,743.67,766.81,89590044.0,339938140.0,0.0129738013766
20050607,sh000852,767.28,767.91,763.67,780.69,141203520.0,550749530.0,0.00153900329973
20050608,sh000852,770.46,826.23,770.08,830.13,330347510.0,1344156900.0,0.07594639996869999
20050609,sh000852,825.58,836.83,815.38,848.34,354247490.0,1527252900.0,0.0128293574428
20050610,sh000852,836.54,820.0,815.81,837.07,238904210.0,999372280.0,-0.0201116116774
20050613,sh000852,821.9,825.87,810.45,828.71,186217660.0,761135560.0,0.00715853658537
20050614,sh000852,826.62,807.36,807.16,832.19,166256220.0,656711120.0,-0.0224127283955
20050615,sh000852,805.59,788.29,786.85,805.59,148663320.0,604650690.0,-0.023620194213200003
20050616,sh000852,787.5,797.43,778.75,797.53,140297130.0,646654990.0,0.01159471768
20050617,sh000852,799.17,790.55,786.99,801.79,124984614.0,572136370.0,-0.00862771653938
20050620,sh000852,790.11,813.12,777.65,813.23,163602540.0,771198230.0,0.0285497438492
20050621,sh000852,813.87,806.02,803.07,815.0,142590590.0,709413860.0,-0.00873179850453
20050622,sh000852,804.63,810.03,799.18,810.93,141465730.0,685017010.0,0.00497506265353
20050623,sh000852,807.94,796.05,794.54,809.02,133188135.0,623194280.0,-0.017258620051099998
20050624,sh000852,793.83,799.7,789.9,800.03,139279340.0,587928510.0,0.00458513912443
20050627,sh000852,804.25,822.88,804.25,828.19,228413020.0,1095622300.0,0.028985869701099995
20050628,sh000852,820.98,807.64,805.86,820.98,141353480.0,665625880.0,-0.01852031888
20050629,sh000852,809.28,805.1,804.08,812.73,132196484.0,732784500.0,-0.00314496557872
20050630,sh000852,804.46,781.83,781.71,804.46,154257720.0,735475450.0,-0.0289032418333
20050701,sh000852,779.48,743.12,742.13,779.48,187258280.0,702594680.0,-0.049512042259800014
20050704,sh000852,736.66,734.95,712.7,736.66,160278410.0,564432890.0,-0.010994186672399998
20050705,sh000852,732.54,729.36,722.22,738.87,118865959.0,450293420.0,-0.00760595958909
20050706,sh000852,729.28,727.06,721.42,735.97,110524860.0,393261790.0,-0.00315344959965
20050707,sh000852,726.93,732.05,723.96,737.01,107828211.0,389995710.0,0.006863257502819999
20050708,sh000852,730.58,706.74,706.3,730.58,127768206.0,442762300.0,-0.0345741411106
20050711,sh000852,709.05,694.83,693.62,726.19,126447200.0,449318650.0,-0.0168520247899
20050712,sh000852,691.28,720.57,685.78,722.14,166375130.0,603814600.0,0.0370450325979
20050713,sh000852,718.91,711.95,708.64,719.75,141411910.0,511701170.0,-0.0119627517105
20050714,sh000852,711.09,711.58,708.37,719.47,122852546.0,446974490.0,-0.0005196994170940001
20050715,sh000852,712.13,690.49,688.69,716.43,129685737.0,444388210.0,-0.0296382697659
20050718,sh000852,688.09,669.03,665.87,688.09,105700353.0,332422630.0,-0.0310793784124
20050719,sh000852,667.76,677.02,663.35,677.92,92032561.0,284559890.0,0.0119426632587
20050720,sh000852,677.2,682.12,671.73,685.57,95053698.0,311396310.0,0.00753301231869
20050721,sh000852,682.97,679.02,668.03,683.23,111150175.0,365433590.0,-0.0045446548994300005
20050722,sh000852,678.73,694.29,677.56,701.14,210200050.0,701950150.0,0.0224882919502
20050725,sh000852,694.04,692.39,686.52,694.04,137634520.0,459486460.0,-0.0027366086217600004
20050726,sh000852,691.5,709.1,691.05,709.1,202592080.0,675867830.0,0.0241337974263
20050727,sh000852,708.67,724.05,702.75,724.05,212508950.0,715209380.0,0.0210830630377
20050728,sh000852,723.71,725.81,719.93,734.17,246503410.0,841662090.0,0.0024307713555700005
20050729,sh000852,724.81,722.87,717.53,727.08,177157130.0,570055290.0,-0.0040506468635
20050801,sh000852,721.49,729.9,720.35,729.99,137269950.0,463927860.0,0.00972512346618
20050802,sh000852,730.33,744.01,725.62,744.01,203168190.0,665930180.0,0.0193314152624
20050803,sh000852,745.66,751.89,743.34,763.3,296600370.0,996171560.0,0.0105912554939
20050804,sh000852,750.61,747.57,744.11,750.74,222362060.0,738947340.0,-0.00574552128636
20050805,sh000852,748.0,772.15,747.89,772.22,279478600.0,1067114190.0,0.032879864093
20050808,sh000852,777.96,783.73,772.66,789.48,333786040.0,1302421550.0,0.014997086058399996
20050809,sh000852,786.08,799.41,778.52,799.46,296272210.0,1117354500.0,0.020006890128
20050810,sh000852,799.1,809.46,788.69,809.47,318334970.0,1231208830.0,0.0125717716816
20050811,sh000852,811.74,817.62,805.2,819.15,336464320.0,1328094910.0,0.0100807946038
20050812,sh000852,819.0,803.44,799.17,827.34,400838650.0,1640795500.0,-0.0173430199848
20050815,sh000852,803.66,830.34,803.37,830.54,306116090.0,1369878600.0,0.0334810315643
20050816,sh000852,832.39,833.49,824.86,838.76,386960910.0,1586111000.0,0.00379362670713
20050817,sh000852,833.35,857.66,818.79,857.66,453542240.0,1824464800.0,0.0289985482729
20050818,sh000852,859.07,826.42,825.84,878.13,586256850.0,2289080900.0,-0.0364246904368
20050819,sh000852,821.77,827.46,804.28,833.29,434230730.0,1649883700.0,0.00125844001839
20050822,sh000852,825.52,836.52,817.69,838.06,259321690.0,980388310.0,0.0109491697484
20050823,sh000852,834.93,819.17,808.25,834.93,258882500.0,975577020.0,-0.0207406876106
20050824,sh000852,818.85,831.0,815.76,831.32,284141810.0,1104328980.0,0.0144414468303
20050825,sh000852,831.37,843.88,827.02,843.93,297115830.0,1098063720.0,0.0154993983153
20050826,sh000852,845.09,848.02,838.33,851.54,309615280.0,1131856540.0,0.004905910793
20050829,sh000852,848.14,842.15,832.19,850.82,301369540.0,1042912890.0,-0.00692200655645
20050830,sh000852,840.33,832.52,832.52,842.6,250118280.0,870606830.0,-0.0114350175147
20050831,sh000852,831.0,850.73,823.71,850.95,272048330.0,1029056500.0,0.021873348388
20050901,sh000852,850.26,870.71,846.45,871.44,365685690.0,1435124500.0,0.0234857122706
20050902,sh000852,872.61,880.86,868.45,882.64,386712340.0,1593195800.0,0.0116571533576
20050905,sh000852,882.74,891.16,877.61,891.22,308021830.0,1260970430.0,0.0116931180891
20050906,sh000852,893.59,864.93,862.82,898.55,392293650.0,1524541700.0,-0.0294335472867
20050907,sh000852,864.14,893.58,858.82,893.59,356920720.0,1382778500.0,0.0331240678436
20050908,sh000852,896.17,897.37,881.57,899.89,408490420.0,1658707200.0,0.00424136618993
20050909,sh000852,897.41,888.0,882.38,901.95,291585780.0,1308567120.0,-0.0104416238564
20050912,sh000852,888.84,894.16,883.78,894.21,205168900.0,851360320.0,0.00693693693694
20050913,sh000852,895.05,915.5,893.68,915.5,315464240.0,1293907710.0,0.0238659747696
20050914,sh000852,916.88,927.82,913.1,927.95,426834750.0,1763720800.0,0.0134571272529
20050915,sh000852,926.86,929.95,921.18,932.75,366461120.0,1487963700.0,0.00229570390809
20050916,sh000852,929.08,930.41,919.4,931.71,296694660.0,1199301920.0,0.000494650250013
20050919,sh000852,932.58,947.9,930.79,947.9,363300750.0,1444083800.0,0.0187981642502
20050920,sh000852,950.67,947.28,936.32,951.7,470888730.0,1937759400.0,-0.000654077434329
20050921,sh000852,942.73,933.81,933.45,946.03,430650960.0,1678298800.0,-0.0142196605016
20050922,sh000852,927.85,892.08,879.44,929.01,385855380.0,1573801600.0,-0.0446878915411
20050923,sh000852,885.94,874.67,874.67,895.15,247035190.0,995592680.0,-0.0195161868891
20050926,sh000852,873.95,884.29,868.28,884.52,188513670.0,773078350.0,0.010998433695
20050927,sh000852,884.26,859.63,859.43,887.34,241850970.0,990144080.0,-0.027886779224
20050928,sh000852,857.59,857.46,854.1,868.15,201254720.0,827741340.0,-0.0025243418680100005
20050929,sh000852,855.55,876.57,855.55,876.78,237305470.0,985107800.0,0.0222867539011
20050930,sh000852,876.92,870.96,869.23,876.92,202548340.0,832712920.0,-0.00639994524111
20051010,sh000852,870.25,859.08,857.13,870.25,180345580.0,770687310.0,-0.0136401212455
20051011,sh000852,857.27,879.88,853.72,880.13,188693810.0,804656760.0,0.024211947664900004
20051012,sh000852,880.11,889.6,875.35,893.64,204717140.0,902707860.0,0.0110469609492
20051013,sh000852,890.44,886.08,882.2,893.38,216194190.0,908068090.0,-0.00395683453237
20051014,sh000852,884.32,876.26,873.11,884.72,185145410.0,808059550.0,-0.0110825207656
20051017,sh000852,873.79,879.27,866.64,879.68,166948520.0,734293880.0,0.00343505352293
20051018,sh000852,878.94,897.45,878.94,897.66,247957480.0,1071856800.0,0.0206762427923
20051019,sh000852,897.73,891.35,889.94,906.31,278469220.0,1166554160.0,-0.00679703604658
20051020,sh000852,891.15,891.06,874.26,891.54,227553520.0,960674090.0,-0.000325349189432
20051021,sh000852,891.33,897.64,888.02,902.33,226574080.0,969685840.0,0.00738446344803
20051024,sh000852,896.58,897.36,890.94,899.72,194604510.0,850824060.0,-0.00031192905842
20051025,sh000852,896.22,876.64,876.48,896.22,204004380.0,828771090.0,-0.023089952750300003
20051026,sh000852,875.05,853.18,852.4,876.09,226751540.0,921658700.0,-0.0267612703048
20051027,sh000852,848.86,837.34,831.34,853.46,210894300.0,838593310.0,-0.0185658360487
20051028,sh000852,839.37,806.56,794.02,839.37,208081500.0,796798360.0,-0.036759261470800005
20051031,sh000852,803.01,812.45,799.61,815.65,161259020.0,606313470.0,0.007302618528069999
20051101,sh000852,810.97,804.35,789.02,810.97,172326540.0,656172110.0,-0.00996984429811
20051102,sh000852,804.15,826.51,804.15,828.83,225145830.0,881710110.0,0.0275501958103
20051103,sh000852,826.04,818.95,813.85,830.39,192594090.0,731399540.0,-0.00914689477441
20051104,sh000852,818.21,826.77,808.89,827.21,167460230.0,673501570.0,0.00954881250382
20051107,sh000852,827.48,837.67,823.15,837.91,159663650.0,646260850.0,0.013183835891499998
20051108,sh000852,837.9,846.56,831.2,846.91,179577820.0,714815820.0,0.010612771139
20051109,sh000852,847.17,842.77,842.7,851.6,216839410.0,963247190.0,-0.00447694197694
20051110,sh000852,841.52,816.01,815.44,841.52,237513170.0,1010760090.0,-0.0317524354213
20051111,sh000852,814.29,822.67,810.63,828.69,174733830.0,679645650.0,0.00816166468548
20051114,sh000852,820.64,827.48,816.91,827.48,138495510.0,551989710.0,0.00584681585569
20051115,sh000852,827.42,821.06,815.59,833.82,153396210.0,624105400.0,-0.00775849567361
20051116,sh000852,820.29,827.59,805.37,827.74,139152130.0,557275650.0,0.007953133753930001
20051117,sh000852,827.17,828.65,823.34,832.99,142782240.0,555353820.0,0.00128082746287
20051118,sh000852,827.2,848.78,826.9,850.84,266133370.0,1096849560.0,0.0242925239848
20051121,sh000852,851.66,855.43,848.72,856.39,193701050.0,786354020.0,0.007834774617689999
20051122,sh000852,854.89,833.59,833.58,855.19,177517160.0,669794200.0,-0.0255310194873
20051123,sh000852,832.1,841.31,828.41,841.91,139749270.0,561794120.0,0.00926114756655
20051124,sh000852,840.11,845.48,839.03,847.57,159936700.0,651312780.0,0.004956555847430001
20051125,sh000852,845.83,847.34,841.11,847.59,145607130.0,568390700.0,0.00219993376543
20051128,sh000852,849.19,846.43,842.09,850.82,140601350.0,572539960.0,-0.00107394906413
20051129,sh000852,847.09,835.31,834.84,847.24,156806800.0,652126540.0,-0.0131375305696
20051130,sh000852,835.54,839.24,829.6,839.25,181003450.0,823700420.0,0.00470484011924
20051201,sh000852,839.54,835.39,830.45,841.2,134858870.0,575177230.0,-0.00458748391402
20051202,sh000852,834.07,821.72,819.08,834.69,137013870.0,563692020.0,-0.0163636145992
20051205,sh000852,821.08,794.32,793.52,821.08,144180480.0,565021940.0,-0.0333446916224
20051206,sh000852,792.21,796.99,788.0,800.0,107077712.0,404399830.0,0.00336136569645
20051207,sh000852,796.99,805.53,795.44,805.62,108895250.0,408605800.0,0.0107153163779
20051208,sh000852,805.99,802.54,797.75,807.82,119864140.0,419812720.0,-0.00371184189292
20051209,sh000852,802.66,816.96,799.27,818.11,135271180.0,523687380.0,0.017967951753200002
20051212,sh000852,818.45,823.32,815.25,825.05,137817390.0,513184190.0,0.00778495887192
20051213,sh000852,823.34,822.53,812.25,823.34,105400214.0,410254320.0,-0.000959529708983
20051214,sh000852,822.53,831.8,816.84,832.09,132113572.0,531022120.0,0.0112701056496
20051215,sh000852,831.64,824.61,823.76,835.82,128466967.0,512367990.0,-0.0086439047848
20051216,sh000852,824.58,831.96,821.46,832.29,124078544.0,506375480.0,0.008913304471209998
20051219,sh000852,832.92,834.02,828.88,835.48,120141423.0,478300880.0,0.0024760805808
20051220,sh000852,834.24,835.01,826.78,835.01,115147659.0,422193110.0,0.00118702189396
20051221,sh000852,834.7,823.37,822.58,834.85,111688001.0,421009600.0,-0.0139399528149
20051222,sh000852,823.11,826.91,819.08,826.91,98093081.0,381504960.0,0.004299403670279999
20051223,sh000852,826.99,834.72,826.04,834.74,131424644.0,501665070.0,0.00944480052243
20051226,sh000852,835.63,841.21,835.52,842.77,163385920.0,654746910.0,0.007775062296339999
20051227,sh000852,841.16,841.93,836.08,843.39,140339840.0,556274210.0,0.000855909939254
20051228,sh000852,842.11,844.07,838.84,844.18,128332465.0,511611120.0,0.00254177900776
20051229,sh000852,846.54,852.39,845.97,852.69,187918530.0,780100560.0,0.00985700238132
20051230,sh000852,853.46,842.74,841.29,854.58,167536690.0,731327700.0,-0.0113211088821
20060104,sh000852,843.92,852.53,843.07,853.54,164471370.0,683339720.0,0.0116168687852
20060105,sh000852,852.53,865.7,852.53,865.7,286048660.0,1137797520.0,0.0154481367225
20060106,sh000852,867.26,872.82,861.5,876.55,331289700.0,1337132480.0,0.00822455816103
20060109,sh000852,875.19,886.66,873.48,886.83,326381620.0,1318200130.0,0.0158566485644
20060110,sh000852,886.79,889.15,876.64,889.39,263976740.0,1007520000.0,0.00280829179167
20060111,sh000852,888.87,880.91,876.2,889.62,294471320.0,1155587610.0,-0.00926727773717
20060112,sh000852,879.94,899.81,879.07,899.96,307694430.0,1214709950.0,0.0214550862177
20060113,sh000852,900.83,904.61,896.37,906.75,332958000.0,1283108440.0,0.00533445949701
20060116,sh000852,905.25,892.8,892.77,907.65,294991130.0,1183438230.0,-0.0130553498193
20060117,sh000852,890.61,891.54,885.57,894.04,232998780.0,903378500.0,-0.00141129032258
20060118,sh000852,890.42,908.86,890.42,908.86,298157980.0,1157770790.0,0.0194270587971
20060119,sh000852,910.27,914.31,901.92,914.42,331735490.0,1277793420.0,0.00599652311687
20060120,sh000852,914.78,908.66,904.26,914.78,338925480.0,1342493800.0,-0.00617952335641
20060123,sh000852,909.96,909.73,897.04,910.06,336926850.0,1275990350.0,0.00117755816257
20060124,sh000852,910.74,903.84,903.79,914.68,330586820.0,1260776290.0,-0.00647444846273
20060125,sh000852,902.82,887.72,884.17,905.64,316023250.0,1188368860.0,-0.0178350150469
20060206,sh000852,889.41,909.47,889.41,909.48,268501320.0,1033012910.0,0.0245009687739
20060207,sh000852,911.13,915.25,903.0,915.43,385400880.0,1444139200.0,0.00635534981913
20060208,sh000852,914.82,924.71,910.68,924.71,306734630.0,1140065490.0,0.0103359737777
20060209,sh000852,926.21,914.4,913.0,926.21,283946990.0,1125440600.0,-0.0111494414465
20060210,sh000852,916.83,925.09,913.93,925.22,261096840.0,1043378820.0,0.0116907261592
20060213,sh000852,926.24,926.47,913.08,926.47,282718530.0,1073495360.0,0.00149174674897
20060214,sh000852,926.52,934.09,923.86,934.98,281025530.0,1015191740.0,0.00822476712684
20060215,sh000852,936.93,935.77,931.3,938.51,332118690.0,1267469060.0,0.0017985418963900005
20060216,sh000852,935.87,914.0,913.47,935.87,384375620.0,1403324200.0,-0.0232642636545
20060217,sh000852,914.0,907.71,904.93,920.12,309900450.0,1139900280.0,-0.0068818380744
20060220,sh000852,905.91,899.59,898.59,908.11,246792490.0,926634020.0,-0.0089455883487
20060221,sh000852,898.26,918.34,886.79,918.49,286179310.0,1106930950.0,0.0208428283996
20060222,sh000852,919.13,919.56,916.27,927.41,323981340.0,1203931680.0,0.00132848400375
20060223,sh000852,918.49,920.87,908.52,920.96,271837820.0,1007929980.0,0.00142459437122
20060224,sh000852,920.78,926.62,918.37,926.62,259010750.0,1005181440.0,0.00624409525774
20060227,sh000852,926.74,926.48,921.35,928.99,280186900.0,1062209820.0,-0.00015108674537600005
20060228,sh000852,924.96,929.38,910.94,929.57,287504260.0,1050307090.0,0.0031301269320400003
20060301,sh000852,929.3,936.7,927.02,936.74,268368000.0,1048790210.0,0.00787621855431
20060302,sh000852,937.07,917.95,913.73,937.07,317598050.0,1204141970.0,-0.0200170812427
20060303,sh000852,915.81,918.01,904.53,919.77,261226910.0,969434040.0,6.5363037203e-05
20060306,sh000852,918.54,915.66,912.38,920.49,195892090.0,757044910.0,-0.0025598849685700004
20060307,sh000852,915.29,889.0,887.6,915.33,243034190.0,882180130.0,-0.0291156105978
20060308,sh000852,884.89,889.97,877.08,892.11,220433990.0,795905390.0,0.0010911136108
20060309,sh000852,889.54,884.03,881.72,892.52,168246970.0,614062210.0,-0.006674382282549999
20060310,sh000852,884.18,885.41,881.84,889.53,167876640.0,603187820.0,0.0015610329966199998
20060313,sh000852,884.66,892.68,883.3,892.68,156789580.0,558863280.0,0.00821088535255
20060314,sh000852,893.14,895.8,887.44,895.82,202589890.0,756443080.0,0.00349509342654
20060315,sh000852,894.17,902.74,892.49,902.74,189171080.0,719336110.0,0.00774726501451
20060316,sh000852,902.64,903.93,898.24,904.16,193720190.0,752225660.0,0.0013182090081300002
20060317,sh000852,903.34,899.39,894.56,904.61,204351230.0,767755970.0,-0.00502251280519
20060320,sh000852,899.4,908.36,893.1,908.39,210651070.0,748310670.0,0.009973426433469998
20060321,sh000852,908.79,911.14,906.26,915.29,260623460.0,932898070.0,0.00306046061033
20060322,sh000852,910.63,920.3,908.92,920.3,281103790.0,1007205210.0,0.010053339772200002
20060323,sh000852,920.84,931.18,920.0,932.53,344230820.0,1335703930.0,0.0118222318809
20060324,sh000852,932.31,921.31,920.53,932.31,290645820.0,1137868210.0,-0.010599454455600002
20060327,sh000852,921.84,931.03,916.63,931.03,257342880.0,994590710.0,0.010550194831299998
20060328,sh000852,931.48,933.3,928.26,934.34,278059600.0,1035634130.0,0.00243815988744
20060329,sh000852,933.32,931.04,929.44,940.13,315169270.0,1197287420.0,-0.0024215150541100003
20060330,sh000852,931.71,923.95,923.12,931.84,287947460.0,1078479250.0,-0.00761514005843
20060331,sh000852,921.76,923.19,913.56,924.48,252156490.0,969776360.0,-0.0008225553330810003
20060403,sh000852,924.14,936.34,924.14,936.34,332374060.0,1258324560.0,0.0142440884325
20060404,sh000852,937.85,947.25,932.98,947.32,388296010.0,1522517600.0,0.011651750432500002
20060405,sh000852,947.83,955.0,944.05,955.06,379152030.0,1500975600.0,0.00818157825284
